ID,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
e37a1e872,,,,,,,,,,400000.0,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,400000.0
e399e620f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3afd8aae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c11a459,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0
e3d0e956d,,600000.0,,600000.0,600000.0,,600000.0,600000.0,,,600000.0,,,600000.0,,,600000.0,600000.0,,,,,600000.0,600000.0,,,,,,,,,,,,,,,600000.0
e3eaa5bbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,
e3eac7159,6000000.0,,,,,,6000000.0,,,,,6000000.0,,6000000.0,,,,,,6000000.0,,6000000.0,,,,,,,,,,,,,,,,,6000000.0
e3eb96407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4222dea1,,,,,,,,,,,664000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,664000.0
e4223baa9,,1250000.0,1250000.0,,,,,,1250000.0,,,,,,,,1250000.0,1250000.0,1250000.0,,,1250000.0,,,,1250000.0,,,,,,,,,,,,,1250000.0
e42aae1b8,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.0,12000000.0,12000000.0,,12000000.0,12000000.0,12000000.0,12000000.0
e43756eb8,4322222.22,4322222.22,4322222.22,,,,4322222.22,4322222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322222.22
e43a04bb1,46000.0,46000.0,,46000.0,,46000.0,,46000.0,46000.0,46000.0,,,,,,46000.0,46000.0,46000.0,,,,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,,46000.0,,46000.0,,46000.0,46000.0,46000.0,,,46000.0
e440726d9,,3000000.0,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
e44887206,,,,,,8000000.0,,,,,,,,,,,,8000000.0,,8000000.0,,,,8000000.0,,,,,8000000.0,,,600000.0,,2500000.0,,,,,8000000.0
e44d279e6,700000.0,,,,,,,,,,700000.0,,700000.0,,,700000.0,700000.0,,,,,700000.0,,,,,700000.0,700000.0,700000.0,700000.0,700000.0,,,,,,,,700000.0
e45878cc4,,,,,,,,,1000000.0,,1000000.0,,,1000000.0,1000000.0,1000000.0,,1000000.0,,1000000.0,1000000.0,1000000.0,1000000.0,,,1000000.0,,,1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,,1000000.0,,,1000000.0
e4621acd2,,3000000.0,,,,,,3000000.0,3000000.0,,,,,,,3000000.0,3000000.0,3000000.0,3000000.0,,,,,,3000000.0,,,,,3000000.0,,3000000.0,,,,,,,3000000.0
e464ba718,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,,8000000.0
e469a7d64,,,,,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0,1000000.0,,,,,,1000000.0,,1000000.0,,1000000.0,,1000000.0,,,1000000.0,1000000.0,,,,1000000.0,1000000.0,,,1000000.0,1000000.0,,,1000000.0
e46ba4ee9,,3576000.0,3576000.0,3576000.0,3576000.0,3576000.0,3576000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576000.0
e4c68f8ee,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,,2000000.0,,2000000.0,,,,2000000.0
e4e59ab00,,,,,,,,,,,,,40000000.0,,,92000.0,45000000.0,40000000.0,40000000.0,,,,45000000.0,,,,,,40000000.0,,,,,,,,,,40000000.0
e4ed27863,,,,5000000.0,,,,,,5000000.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,5000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,,,,,,5000000.0
e4f77a8e6,1000000.0,,,,,,,1000000.0,,,,,,,,,,,,1000000.0,,1000000.0,,,,,,,,,1000000.0,,,,,,,,1000000.0
e4f901881,,,,1000000.0,,,,,,,,,,1000000.0,1000000.0,,,,,,1000000.0,,,,,1000000.0,,,,,,,1000000.0,,,,,,1000000.0
e4fc187c0,,,22400000.0,,,,,22400000.0,22400000.0,,,,,22400000.0,,,22400000.0,,,,,,22400000.0,22400000.0,,,,,,,22400000.0,22400000.0,,,,,,,22400000.0
e5029bf68,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,1400000.0
e51e2a0a2,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,20000000.0,,20000000.0,20000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,,,20000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,,20000000.0
e55eccee8,23533333.34,,,,,,,,,,,23533333.34,,,,,,,,,,,,23533333.34,,,,,,,,,,,,,,,23533333.34
e5770005a,200000.0,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,200000.0,200000.0,200000.0,,,,200000.0,,200000.0,,200000.0
e57e1bfe7,100000.0,,,,,100000.0,,,100000.0,,,,,100000.0,,100000.0,100000.0,100000.0,,,100000.0,100000.0,,,,,,100000.0,100000.0,,,,,,100000.0,,100000.0,,100000.0
e58063542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e58ea1a8d,7165000.0,7165000.0,7165000.0,,,7165000.0,7165000.0,7165000.0,7165000.0,7165000.0,,,7165000.0,,,7165000.0,,,7165000.0,,,7165000.0,7165000.0,7165000.0,,,,,7165000.0,,,7165000.0,7165000.0,7165000.0,,7165000.0,7165000.0,,7165000.0
e595eac19,278000.0,,,278000.0,,278000.0,278000.0,,,,,278000.0,,278000.0,,278000.0,,278000.0,278000.0,,,,,278000.0,,,,,278000.0,,,,,,,,278000.0,,278000.0
e59cb543c,,4005500.0,4005500.0,4005500.0,4005500.0,,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,4005500.0,,,4005500.0,,,,,,,,,,,,,,,,,,40000.0,4005500.0
e5a1ed2ce,,,,,,,,,,,,,,,,,,4760000.0,,,,,,,,,,,,,,,,,,,,,4760000.0
e5b627e53,9300000.0,,,,,,,,,,,,,,,,,,,,,,,,,9300000.0,,,,,,,,,,,,,9300000.0
e5b6474ae,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,5000000.0
e5e0fd11a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5f23aa91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60570770,7000000.0,,,7000000.0,7000000.0,,7000000.0,,,,,,,,,,,,,7000000.0,7000000.0,7000000.0,7000000.0,,,,,7000000.0,,,,7000000.0,,,,,,,7000000.0
e607d838d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e608f5ba7,,,,,,,,,,,,,30000000.0,,30000000.0,,,,,,,,30000000.0,,,,30000000.0,,,,,,,,,,,,30000000.0
e6139f9c2,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,,,15541142.86,15541142.86,15541142.86,,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86,15541142.86
e62209ec4,,,,,,,,,3875000.0,3875000.0,3875000.0,3875000.0,,3875000.0,,3875000.0,,,,,3875000.0,,,3875000.0,,,,,3875000.0,,3875000.0,3875000.0,3875000.0,,,3875000.0,3875000.0,,3875000.0
e62c51273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6351822e,20000000.0,,,,,,20000000.0,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,20000000.0
e645db7a5,6333333.34,6333333.34,,6333333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6333333.34
e65477cb5,,,,,,,,,,2400000.0,2400000.0,,,,,,,,,2400000.0,,,,,,,,,,,2400000.0,,,,,,,,2400000.0
e65d74b12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66aa3c5e,,,,,,,,,,,,,2400000.0,2400000.0,,,,2400000.0,2400000.0,,,,,2400000.0,,,,2400000.0,,,,,2400000.0,2400000.0,,,,,2400000.0
e6762b97d,,,100000.0,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0
e677c32f6,3453333.34,3453333.34,3453333.34,,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,3453333.34,,3453333.34,,3453333.34,3453333.34,3453333.34,,,,,3453333.34
e688ff400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e68a20eb4,,,,1582000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582000.0
e690dab50,,804800.0,804800.0,,804800.0,,,804800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804800.0
e6a89449e,,,,,,,,,,,,,,,,,,12800000.0,,,,,,,,,,,,,,,,,,,,,12800000.0
e6aff8d08,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,10000000.0,,,,2200000.0,,,,,,,,10000000.0
e6cac8cd4,37000000.0,37000000.0,,,,37000000.0,,37000000.0,,37000000.0,37000000.0,37000000.0,,,37000000.0,,,,37000000.0,,37000000.0,37000000.0,37000000.0,,,37000000.0,37000000.0,,37000000.0,37000000.0,,,,,,37000000.0,,,37000000.0
e6d25c4b1,,,,320000.0,,,,,,,,,,320000.0,,,,,,,320000.0,320000.0,,,,,,,,320000.0,320000.0,,,320000.0,320000.0,,,,320000.0
e6d668dc2,,1160000.0,1160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160000.0
e6df75d80,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,,600000.0,600000.0,600000.0
e6e55910f,,,,,,,,,,,,,,,20000000.0,,,,,20000000.0,,,,,20000000.0,,,20000000.0,20000000.0,20000000.0,,,,,,,,,20000000.0
e70c848dd,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,,,,,,,,,,,,,,,2400000.0
e7117720e,6000000.0,6000000.0,,6000000.0,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
e724ee2df,1658333.34,1658333.34,,,1658333.34,,,,,,,,,,,1658333.34,,1658333.34,,1658333.34,,,,,,,1658333.34,1658333.34,1658333.34,,,1658333.34,,1658333.34,1658333.34,1658333.34,,1658333.34,1658333.34
e72538473,,,600000.0,,,,,600000.0,,,,,,,,,,,,,500000.0,,,,,,,,800000.0,,,,,,,,,,600000.0
e733e8e35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7685b047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e76b5b871,1000000.0,,1000000.0,,1000000.0,,,,,1000000.0,,,1000000.0,,,,,1000000.0,,1000000.0,1000000.0,1000000.0,,,1000000.0,1000000.0,,,,,,,,,,,,,1000000.0
e77e32574,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,,22134000.0,22134000.0,22134000.0,22134000.0,,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,22134000.0,,22134000.0
e784dfd84,,2500000.0,,2500000.0,2500000.0,2500000.0,2500000.0,,,,2500000.0,2500000.0,2500000.0,,,,,,,,,2500000.0,,,,2500000.0,,2500000.0,2500000.0,,,,,,,,,,2500000.0
e78b2f552,,,600000.0,,,600000.0,,,,,,600000.0,,,,,,,600000.0,,600000.0,600000.0,,,,600000.0,,,,,,,,,,,,,600000.0
e79bb87ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7b163ebb,6000000.0,,,,,,,,,,,,6000000.0,,,,,,,6000000.0,,,,,6000000.0,,,6000000.0,,,,6000000.0,6000000.0,,,,,,6000000.0
e7b470b50,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
e7c389191,,,,,,,800000.0,800000.0,,,800000.0,800000.0,800000.0,,800000.0,,,800000.0,800000.0,,,,,,,,,,,,,,,,800000.0,,800000.0,,800000.0
e7d799f34,,,,,,,,,,,,,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0
e7d9526b3,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
e7ea37e88,,,,,,,110000.0,,,,,,,,,,,,,,,,,110000.0,,,,,110000.0,,,,,,,110000.0,110000.0,,110000.0
e7f695269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e808555c6,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
e81f908b5,,4800000.0,,,,4800000.0,4800000.0,,,,,,4800000.0,4800000.0,,,,,4800000.0,,4800000.0,4800000.0,,,4800000.0,4800000.0,,,4800000.0,,,,2000000.0,,,,,,4800000.0
e820f74fd,,,,,,,,7200000.0,,,,,,,,,,,,,,,,,,,7200000.0,,,,,,,,,,,,7200000.0
e82862266,,970000.0,,,,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,,,,,970000.0
e829a162a,2000000.0,,,,,2000000.0,2000000.0,,,,,2000000.0,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,,,2000000.0
e82fca7bf,4500000.0,,4500000.0,,4500000.0,4500000.0,,4500000.0,4500000.0,4500000.0,,,4500000.0,,,4500000.0,,4500000.0,4500000.0,4500000.0,4500000.0,,,4500000.0,,4500000.0,,4500000.0,,4500000.0,4500000.0,,,,,,,,4500000.0
e83565c53,,2200000.0,2200000.0,2200000.0,2200000.0,,,,2200000.0,,,,2200000.0,,2200000.0,,,2200000.0,2200000.0,2200000.0,,,,,,,2200000.0,,,2200000.0,,,,2200000.0,2200000.0,,,,2200000.0
e84b90d67,,,,,,,,4000000.0,,,4000000.0,,4000000.0,,4000000.0,,,,,4000000.0,,,,4000000.0,4000000.0,,4000000.0,4000000.0,,,,4000000.0,,,50000.0,,4000000.0,,4000000.0
e85812fd8,,,,,,,3100000.0,3100000.0,,,,,,3100000.0,,,3100000.0,3100000.0,,3100000.0,3100000.0,,3100000.0,,,3100000.0,,,,,,,,,,,,,3100000.0
e859e4b4c,,,,,,,,600000.0,,,,600000.0,600000.0,600000.0,,600000.0,600000.0,600000.0,,600000.0,,,,,,,,,600000.0,,,,,,,,,,600000.0
e85dbbf66,,,,,,,,,,654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000.0
e8616ebe5,10000000.0,10000000.0,,,10000000.0,10000000.0,,,10000000.0,,,,,10000000.0,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,10000000.0
e8638f6c8,,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0
e868b9995,,,5000000.0,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,5000000.0,5000000.0,,,,,,,,,,2000000.0,,,,,5000000.0
e873ce7b6,5760000.0,5760000.0,,5760000.0,5760000.0,5760000.0,5760000.0,,5760000.0,5760000.0,5760000.0,5760000.0,,5760000.0,5760000.0,,,5760000.0,,5760000.0,5760000.0,,,,5760000.0,,5760000.0,,5760000.0,,,5760000.0,5760000.0,5760000.0,5760000.0,,,,5760000.0
e87787b76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e87f19688,,,,,,,,,,,,,,,1680000.0,,,,,,,,,,,,,,,,,,,,,,,,1680000.0
e8a330716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b380c2a,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,1565500.0,,1565500.0
e8bc5aefc,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10933333.34,,,,,6000000.0
e8c2d2238,5775000.0,,5775000.0,,,,,,,,,,,,,,,,,,,5775000.0,,,,,,,,,,,,,,,5000000.0,,5775000.0
e8e4f7325,,,,34307.7,,,34307.7,,,,,,,,,,34307.7,,,,,,,,,,,,,,,,,34307.7,,,,,34307.7
e8eb53dfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8f95e7f9,,,,,2600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0
e92529c1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e92541f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e944270e2,1308000.0,1308000.0,,,1308000.0,,,,,,,,,1308000.0,,,,,,,1308000.0,,1308000.0,,,,1308000.0,,,,,,,,,,1308000.0,,1308000.0
e94f87801,,,,436000.0,,,,,,436000.0,436000.0,,,,,,,,,,,436000.0,436000.0,,,,,,,,,,,,,,,,436000.0
e9643aed0,,,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,,,,,,,,,5000000.0,,,,,,,,5000000.0
e96ac179e,,,,,,,,,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
e9776c194,,3400000.0,3400000.0,3400000.0,,3400000.0,3400000.0,3400000.0,3400000.0,,,,,,,3400000.0,,3400000.0,,,,,,,,,,,,,,,,,,,,,3400000.0
e9830321d,,,,38333333.34,38333333.34,,38333333.34,,,,,,38333333.34,,,,,38333333.34,,,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,,38333333.34,38333333.34,38333333.34,,,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34,38333333.34
e9b0df03c,,,,,,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,4000000.0,,,4000000.0,4000000.0,,,4000000.0,4000000.0,,,,,,4000000.0
e9f02b869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9f610777,8340000.0,,,,,8340000.0,,,,8340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340000.0
ea0b3bb17,,,14500000.0,,,,14500000.0,,,,,,,,14500000.0,,,,,,,,,,,,,,,,,,,,,,,,14500000.0
ea1ca6ee8,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0
ea2ad3bfe,,,,800000.0,800000.0,,800000.0,,,800000.0,,800000.0,800000.0,,800000.0,800000.0,,,800000.0,,,800000.0,800000.0,,,,,800000.0,,,800000.0,800000.0,800000.0,,,,800000.0,800000.0,800000.0
ea4d331ed,,210000.0,,,,210000.0,210000.0,210000.0,,210000.0,,210000.0,,,,,,,,,,,210000.0,,210000.0,,,210000.0,,,,210000.0,,,,,,,210000.0
ea58ffa95,,,8000000.0,8000000.0,8000000.0,,8000000.0,8000000.0,8000000.0,,8000000.0,8000000.0,,,,,,,,,,8000000.0,,8000000.0,,,8000000.0,8000000.0,8000000.0,,8000000.0,,8000000.0,8000000.0,8000000.0,8000000.0,,,8000000.0
ea5d979ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea799b318,,,83000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000.0
ea7df6201,,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,,,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,,,,,6000000.0
ea8d81698,26356000.0,,,,,26356000.0,26356000.0,,,,26356000.0,26356000.0,,26356000.0,,,,,,,26356000.0,,26356000.0,26356000.0,26356000.0,26356000.0,,,,,,,,,,,,,26356000.0
eacc7ab9e,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0,440000.0,440000.0,440000.0,440000.0,,440000.0
eae036107,,,,,,,,,350000.0,350000.0,,,,,,,,350000.0,,,,,,,,,,,,,,,,,,,,,350000.0
eaf7c1256,,,,,,,,,1700000.0,,1700000.0,,,,,1700000.0,1700000.0,,,,,1700000.0,1700000.0,1700000.0,,,,,,1700000.0,1700000.0,,,1700000.0,1700000.0,,,,1700000.0
eb050c993,,2145000.0,2145000.0,2145000.0,,,2145000.0,2145000.0,,2145000.0,2145000.0,2145000.0,,,,,2145000.0,,2145000.0,,,,,2145000.0,,2145000.0,,2145000.0,2145000.0,,,2145000.0,,,,,,2145000.0,2145000.0
eb0d2bfaa,,,,,,100000.0,100000.0,,,,100000.0,100000.0,,,,,,,100000.0,100000.0,100000.0,,,,,,,,,,,,,,,,,,100000.0
eb13cb6a1,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,,,1420500.0,,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0,1420500.0
eb20b6855,,13000000.0,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,,,,,,,13000000.0,13000000.0,13000000.0,,,,13000000.0,,,,,,,13000000.0
eb2bcd8fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb2dcf466,,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,,,,,,,,2000000.0,,,,,2000000.0,,,2000000.0,,,,2000000.0,,,2000000.0,,,,,,,2000000.0
eb2fe4fb9,,4300000.0,4300000.0,,4300000.0,,,,,,,,,4300000.0,,,,,4300000.0,,,,4300000.0,,,,,,,,4300000.0,4300000.0,,,,,,,4300000.0
eb3e17ca1,,,600000.0,600000.0,,,,600000.0,600000.0,600000.0,,,,600000.0,,,,,,,,,,600000.0,600000.0,,,,,,600000.0,,,,,,,,600000.0
eb4761752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb5d56d3a,,,,,6080000.0,,6080000.0,,,,,,6080000.0,6080000.0,6080000.0,,,6080000.0,,,,,,,,,,6080000.0,,,,,,,,,,,6080000.0
eb79c0a1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb850ef06,,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,,147090.9,147090.9,147090.9,147090.9,,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,147090.9,,,147090.9,,,,,,147090.9
eb87df822,,2800000.0,,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,2800000.0,,,2800000.0,2800000.0,,,,,,,2800000.0
eb9704436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebacf46db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebaebd9c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc315922,,,,,,8750000.0,8750000.0,,,,,8750000.0,,8750000.0,8750000.0,,,8750000.0,8750000.0,,,8750000.0,,,,,8750000.0,,,,,,,,,,,,8750000.0
ebcbb4bf7,,,300000.0,300000.0,,,,,,300000.0,300000.0,,,,,,300000.0,,300000.0,300000.0,300000.0,,,300000.0,,,,,,,,,,,300000.0,,,,300000.0
ebd4eb5fc,13500000.0,,,,13500000.0,,,,,,13500000.0,13500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13500000.0
ebf074850,,,,,14200000.0,14200000.0,,14200000.0,,14200000.0,,,,,,,,,,,,,,,,14200000.0,,14200000.0,,14200000.0,,,,32000.0,,,,,14200000.0
ebf097e61,,730000.0,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,,,,,,,,,,,730000.0
ec16552e1,,,,,,,,,,,,,11500000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,11500000.0
ec1dd4128,,,,,,,,,,,,,40000000.0,,,92000.0,45000000.0,40000000.0,40000000.0,,,,45000000.0,,,,,,40000000.0,,,,,,,,,,40000000.0
ec210c21c,455000.0,455000.0,,455000.0,,,455000.0,455000.0,455000.0,,455000.0,455000.0,,,,455000.0,455000.0,,455000.0,,,,,455000.0,,455000.0,,,,,,,,455000.0,455000.0,455000.0,,,455000.0
ec2404949,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,400000.0
ec2ba7aa0,,20000000.0,20000000.0,20000000.0,,,,20000000.0,20000000.0,,20000000.0,,,20000000.0,,20000000.0,20000000.0,,,,,,,,,,,,20000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,,,,,20000000.0
ec3a4a04e,,788000.0,,788000.0,788000.0,788000.0,,,,788000.0,788000.0,788000.0,788000.0,788000.0,,,,788000.0,788000.0,,,788000.0,,788000.0,,,788000.0,788000.0,788000.0,788000.0,788000.0,788000.0,,,,,,,788000.0
ec3e80899,,,,10000000.0,,,,,,,,,,,,,10000000.0,,,,,,,,10000000.0,,,,,,,10000000.0,,,,,,,10000000.0
